user,latitude,longitude,check-in count,check-in-count
21308,47.890975,-122.256318,16,16.0
21308,47.90369,-122.209484,15,15.0
21308,47.921834,-122.240852,26,26.0
21308,47.921863,-122.240793,12,12.0
2134,28.538335,-81.379237,310,310.0
21350,0.0,0.0,55,55.0
2137,40.762426,-73.977107,39,39.0
2138,47.435088,-122.116522,305,305.0
21429,40.438104,-79.913046,12,12.0
2147,-23.647524,-46.731254,291,291.0
2147,-23.626111,-46.791667,66,66.0
2147,-23.617673,-46.776541,1726,1726.0
2147,40.713175,-74.011803,12,12.0
2148,35.814483,-78.865255,11,11.0
2149,36.509212,-86.884998,14,14.0
2149,38.960601,-89.093678,10,10.0
2149,39.120042,-88.543383,10,10.0
2149,39.653672,-83.563809,31,31.0
2149,39.698981,-78.179729,10,10.0
2149,39.768377,-86.158042,13,13.0
2149,39.812547,-85.171632,15,15.0
2149,39.886449,-83.448253,19,19.0
2149,39.961176,-82.998794,16,16.0
2149,39.99925,-78.238623,12,12.0
2149,40.272292,-81.605954,18,18.0
2149,40.75839,-82.515447,28,28.0
2149,40.773946,-82.36433,12,12.0
2149,40.798947,-81.378447,12,12.0
2149,40.827278,-83.281309,15,15.0
2149,40.840933,-74.301815,14,14.0
2149,40.868668,-82.318218,104,104.0
2149,41.02728,-78.439188,18,18.0
2149,41.130604,-85.12886,11,11.0
2149,41.142762,-102.977979,11,11.0
2149,41.177284,-79.707827,18,18.0
2149,42.562967,-114.460871,36,36.0
2149,43.978576,-90.504021,12,12.0
2149,45.188853,-93.553014,14,14.0
215,0.0,0.0,13,13.0
215,34.052234,-118.243685,15,15.0
2150,0.0,0.0,58,58.0
2152,0.0,0.0,173,173.0
21536,40.721964,-74.004134,14,14.0
2154,35.782636,-80.887296,46,46.0
2155,1.366667,103.8,77,77.0
2157,33.999385,-81.039885,59,59.0
21586,36.32745,-119.645684,15,15.0
21592,0.0,0.0,25,25.0
216,44.044189,-123.133844,21,21.0
2160,31.416667,73.083333,153,153.0
2163,29.792298,-95.368815,62,62.0
2163,29.803447,-95.392099,10,10.0
2164,0.0,0.0,201,201.0
2165,40.481573,-74.273913,21,21.0
2168,51.183333,0.066667,1275,1275.0
21685,32.965478,-96.82974,16,16.0
2171,43.967854,-84.949953,11,11.0
2172,38.581572,-121.4944,26,26.0
21787,35.899759,139.64226,13,13.0
21788,0.0,0.0,13,13.0
21788,26.602476,127.997232,13,13.0
21792,0.0,0.0,13,13.0
21792,35.706111,139.559444,46,46.0
218,0.0,0.0,217,217.0
218,37.352778,-121.919444,16,16.0
218,37.357186,-121.936362,10,10.0
218,37.357356,-121.936862,11,11.0
218,37.366695,-121.925906,44,44.0
21846,0.0,0.0,521,521.0
219,0.0,0.0,146,146.0
219,33.959776,-118.396217,15,15.0
219,34.046399,-118.448135,101,101.0
2193,35.913926,-79.053902,19,19.0
2195,28.573838,-81.202693,10,10.0
21956,42.054276,-88.425552,11,11.0
220,28.341582,-80.608878,16,16.0
220,28.345414,-80.607341,50,50.0
220,40.151576,-74.058881,11,11.0
22006,34.052234,-118.243685,14,14.0
2201,32.386531,-96.848331,17,17.0
2205,47.814635,-122.207471,47,47.0
22070,0.0,0.0,23,23.0
2209,34.730369,-86.586104,19,19.0
221,49.833333,7.866667,57,57.0
221,49.973324,8.041169,52,52.0
2215,39.283794,-76.600265,22,22.0
2219,38.73359,-77.728619,11,11.0
222,0.0,0.0,47,47.0
222,38.795244,-94.541814,14,14.0
222,38.828707,-94.497549,15,15.0
222,38.934086,-94.677285,11,11.0
2220,39.183599,-76.669879,67,67.0
22242,21.958611,-159.670833,74,74.0
22243,0.0,0.0,125,125.0
22254,25.826296,-80.191879,164,164.0
22256,42.6,-5.566667,35,35.0
2226,0.0,0.0,26,26.0
224,0.0,0.0,367,367.0
2246,38.410524,-81.804583,10,10.0
2246,38.426921,-81.784602,10,10.0
225,26.183288,-98.205525,37,37.0
225,26.191744,-98.205219,55,55.0
225,26.193547,-98.25231,32,32.0
225,26.195545,-98.289014,52,52.0
225,26.196001,-98.280596,16,16.0
225,26.2138,-98.317915,10,10.0
225,26.213813,-98.317636,15,15.0
225,26.21702,-98.344116,13,13.0
225,26.222736,-98.305092,789,789.0
225,26.229861,-98.324891,19,19.0
2252,39.758948,-84.191607,23,23.0
226,31.95,-109.041667,14,14.0
226,33.419984,-111.828367,10,10.0
226,34.246284,-110.061983,41,41.0
226,34.2466,-110.06226,67,67.0
226,34.24685,-110.06224,26,26.0
226,34.254208,-110.029833,14,14.0
226,34.25497,-110.036363,19,19.0
226,34.265472,-110.005667,11,11.0
226,34.265556,-110.005556,10,10.0
226,35.175979,-111.663163,22,22.0
226,35.198067,-111.651273,32,32.0
226,35.311336,-111.542297,11,11.0
226,35.593933,-105.223897,13,13.0
226,35.95,-112.15,19,19.0
22673,0.0,0.0,16,16.0
22700,0.0,0.0,25,25.0
22735,41.86994,-88.15613,94,94.0
228,37.854411,-122.258284,1062,1062.0
22800,34.038997,-117.336961,107,107.0
229,35.732652,-78.850286,17,17.0
22955,0.0,0.0,30,30.0
22981,0.0,0.0,10,10.0
22981,54.562454,-1.208372,45,45.0
23,37.782544,-122.392465,10,10.0
23,37.786025,-122.389986,10,10.0
23011,40.742362,-73.17598,42,42.0
23045,39.892505,-86.045365,31,31.0
231,0.0,0.0,45,45.0
231,42.048681,-72.014606,61,61.0
231,42.075095,-72.033408,35,35.0
231,42.089075,-72.065907,10,10.0
231,42.13565,-71.970074,11,11.0
232,-26.139167,28.246111,17,17.0
232,-25.855401,28.192644,38,38.0
232,26.071654,-80.146054,24,24.0
232,30.254073,-97.76227,12,12.0
232,30.255499,-97.762088,22,22.0
232,32.714183,-117.161084,20,20.0
232,32.7319,-117.197312,17,17.0
232,37.289962,-121.991851,15,15.0
232,37.325095,-121.942508,19,19.0
232,37.393612,-122.079059,14,14.0
232,37.769645,-122.447403,26,26.0
232,37.783947,-122.407158,33,33.0
232,37.784439,-122.404165,21,21.0
232,37.784448,-122.404169,26,26.0
232,37.784508,-122.404274,33,33.0
232,37.784781,-122.421124,19,19.0
232,37.790463,-122.403928,16,16.0
232,39.115732,-122.107144,11,11.0
232,45.992877,-123.926682,12,12.0
232,47.44443,-122.300497,12,12.0
23207,42.520555,-70.891076,37,37.0
23268,26.653082,-80.131693,30,30.0
233,40.495999,-80.256693,57,57.0
23365,5.55,-0.216667,213,213.0
234,36.154372,-86.759828,145,145.0
235,40.652876,-73.959494,11,11.0
235,40.714269,-74.005973,28,28.0
235,40.761614,-73.99922,15,15.0
235,40.796429,-73.921285,24,24.0
235,40.829544,-73.926487,15,15.0
235,40.845615,-72.600901,10,10.0
235,40.892877,-73.972638,32,32.0
235,41.010653,-73.991249,22,22.0
235,45.516779,-73.649179,20,20.0
23554,0.0,0.0,24,24.0
23554,39.7146,-86.29864,18,18.0
23576,47.482878,-122.217066,91,91.0
23648,-23.560303,-46.671958,29,29.0
237,40.288564,-80.026621,33,33.0
237,40.384522,-77.88222,12,12.0
237,40.420326,-78.109482,19,19.0
237,40.452422,-77.1834,11,11.0
237,40.461581,-77.466574,10,10.0
237,40.477861,-77.130537,13,13.0
237,40.530712,-77.396891,13,13.0
237,40.531475,-77.387906,59,59.0
237,40.561213,-77.390571,10,10.0
237,40.569183,-77.40641,336,336.0
237,40.569522,-77.402767,16,16.0
237,40.569711,-77.403085,10,10.0
237,40.569938,-77.38228,10,10.0
237,40.5727,-77.3735,52,52.0
237,40.576152,-77.363909,30,30.0
237,40.578094,-77.387754,14,14.0
237,40.5786,-77.3669,15,15.0
237,40.578719,-77.36672,85,85.0
237,40.578955,-77.368644,17,17.0
237,40.582904,-77.613128,10,10.0
237,40.59924,-77.571382,20,20.0
237,40.600443,-77.403761,21,21.0
237,40.604588,-77.355413,10,10.0
237,40.607319,-77.388392,16,16.0
237,40.688693,-77.112761,11,11.0
237,40.812471,-77.853266,26,26.0
237,40.83374,-77.683164,34,34.0
23734,45.516779,-73.649179,37,37.0
23739,40.48123,-74.281275,73,73.0
23796,37.787576,-122.411686,11,11.0
23796,42.90223,-78.876925,53,53.0
23796,42.907433,-78.90904,13,13.0
23796,42.911253,-78.871255,12,12.0
23796,42.922568,-78.876585,15,15.0
238,37.732072,-122.236562,16,16.0
238,37.788653,-122.401333,12,12.0
23823,14.586389,121.175278,53,53.0
23836,33.9425,-118.407222,18,18.0
23890,0.0,0.0,33,33.0
23969,25.057786,121.612805,257,257.0
23989,53.683314,-1.497681,370,370.0
24006,26.358688,-80.083098,100,100.0
241,31.592154,130.553043,14,14.0
241,34.727471,135.495378,12,12.0
241,34.72784,135.499091,12,12.0
241,34.728105,135.496374,23,23.0
241,34.729277,135.488367,51,51.0
241,34.739442,135.517414,11,11.0
241,34.926689,135.695452,10,10.0
241,34.926771,135.695785,239,239.0
242,37.726937,-122.476785,10,10.0
242,37.754044,-122.478987,11,11.0
242,37.755412,-122.479793,13,13.0
242,37.803894,-122.428563,23,23.0
242,37.806732,-122.404528,54,54.0
242,37.826664,-122.423012,48,48.0
24244,0.0,0.0,90,90.0
24288,38.42314,-82.436918,69,69.0
24315,0.0,0.0,26,26.0
24370,22.300308,114.180649,36,36.0
244,0.0,0.0,79,79.0
244,51.050112,-114.085285,126,126.0
24491,14.641786,121.055464,49,49.0
24491,14.643889,121.0375,12,12.0
24507,38.889378,-77.021469,118,118.0
24572,36.18724,-115.326745,53,53.0
246,40.44845,-74.477578,13,13.0
246,40.998153,-73.961804,197,197.0
246,40.998164,-73.954715,11,11.0
247,0.0,0.0,47,47.0
24707,40.757519,-74.157272,14,14.0
24785,27.926348,-82.513172,126,126.0
248,51.513351,-0.304214,19,19.0
248,51.519928,-0.134094,84,84.0
248,51.522738,-0.187782,46,46.0
248,51.523366,-0.259737,43,43.0
248,51.525469,-0.255581,80,80.0
248,51.52559,-0.254904,110,110.0
248,51.525857,-0.254937,12,12.0
248,51.528423,-0.270092,33,33.0
248,51.530006,-0.293008,28,28.0
248,51.533811,-0.247222,27,27.0
248,51.535517,-0.346894,16,16.0
248,51.53915,-0.250944,21,21.0
248,51.539187,-0.142505,87,87.0
248,51.541203,-0.258951,12,12.0
248,51.541334,-0.277851,11,11.0
248,51.542141,-0.346011,17,17.0
248,51.543485,-0.346061,21,21.0
248,51.543896,-0.274158,17,17.0
248,51.545146,-0.345183,54,54.0
248,51.545519,-0.348842,67,67.0
248,51.545645,-0.273228,40,40.0
248,51.547716,-0.357491,28,28.0
248,51.548332,-0.278366,13,13.0
248,51.54855,-0.367785,62,62.0
248,51.548617,-0.192434,22,22.0
248,51.54862,-0.27835,11,11.0
248,51.548753,-0.280249,13,13.0
248,51.548923,-0.279335,160,160.0
248,51.552166,-0.301426,54,54.0
248,51.552719,-0.277333,135,135.0
248,51.552892,-0.284886,20,20.0
248,51.55311,-0.286219,66,66.0
248,51.55328,-0.282903,11,11.0
248,51.553317,-0.278235,54,54.0
248,51.553506,-0.280766,117,117.0
248,51.553605,-0.28816,15,15.0
248,51.5545,-0.31597,57,57.0
248,51.5555,-0.2797,16,16.0
248,51.55572,-0.26551,19,19.0
248,51.557474,-0.335693,49,49.0
248,51.561,-0.33071,32,32.0
248,51.562542,-0.279683,16,16.0
248,51.56326,-0.279251,33,33.0
248,51.564919,-0.275797,60,60.0
248,51.56533,-0.2757,21,21.0
24818,0.0,0.0,238,238.0
249,0.0,0.0,417,417.0
24997,0.0,0.0,108,108.0
250,0.0,0.0,168,168.0
250,34.8,132.85,15,15.0
250,35.438564,139.358693,20,20.0
250,35.531621,139.494239,24,24.0
250,35.543617,139.527653,197,197.0
250,35.543882,139.529993,168,168.0
250,35.64672,140.036806,16,16.0
250,35.660685,139.774748,25,25.0
250,35.68371,139.768564,71,71.0
250,35.702769,139.781301,16,16.0
250,35.801996,139.676104,12,12.0
25078,52.0575,4.493056,1211,1211.0
251,0.0,0.0,2100,2100.0
25131,32.752604,-117.127454,49,49.0
252,34.674118,-92.351753,18,18.0
252,34.742413,-92.356875,28,28.0
252,34.765813,-92.281809,15,15.0
25299,34.225726,-77.94471,112,112.0
25318,40.714269,-74.005973,28,28.0
25575,42.587586,-72.599534,33,33.0
25577,49.22559,-124.799336,57,57.0
25685,69.659447,19.018229,136,136.0
25687,0.0,0.0,18,18.0
25859,41.6349,-91.4837,18,18.0
25859,41.661,-91.5285,21,21.0
25859,41.666,-91.5312,12,12.0
25893,30.680888,-88.247278,10,10.0
259,34.717447,-86.677238,11,11.0
259,34.741821,-86.77463,60,60.0
25976,40.699642,-73.994637,17,17.0
25999,35.628658,139.679559,10,10.0
26041,40.6493,140.5919,11,11.0
26051,39.048334,-95.678037,115,115.0
26061,0.0,0.0,29,29.0
26063,0.0,0.0,73,73.0
26106,0.0,0.0,20,20.0
26133,41.439125,2.161393,11,11.0
26135,28.130795,-15.435124,22,22.0
26145,0.0,0.0,921,921.0
26145,40.888845,14.277698,38,38.0
26145,40.907912,14.386233,89,89.0
26145,41.895466,12.482324,90,90.0
26146,0.0,0.0,15,15.0
26147,5.4,100.316667,61,61.0
26172,33.923402,-118.101878,54,54.0
26173,34.052234,-118.243685,22,22.0
26175,33.669465,-117.823111,11,11.0
262,0.0,0.0,21,21.0
262,36.403797,138.244436,11,11.0
26208,33.428576,-84.18496,92,92.0
26208,33.713252,-84.936888,25,25.0
26208,33.793995,-84.66049,30,30.0
26208,33.79744,-84.643817,15,15.0
26208,33.81858,-84.576525,29,29.0
26220,41.770449,-72.520815,10,10.0
26220,41.776578,-72.520288,36,36.0
26237,36.0,138.0,14,14.0
263,0.0,0.0,15,15.0
263,39.71015,-105.076595,13,13.0
263,39.739154,-104.984703,15,15.0
263,39.743788,-105.031139,57,57.0
263,39.744137,-104.99068,11,11.0
263,39.748068,-104.987591,13,13.0
263,39.748319,-105.053892,55,55.0
263,39.753172,-104.994067,10,10.0
26319,37.0,127.5,10,10.0
26365,-34.421463,150.891647,26,26.0
26404,0.0,0.0,233,233.0
26405,37.111207,-76.487917,10,10.0
26414,36.477752,-82.519768,230,230.0
26415,40.773346,-74.136536,446,446.0
26416,27.947522,-82.458428,32,32.0
26458,-8.1,112.15,417,417.0
26458,-6.196045,106.839942,14,14.0
26458,-5.0,120.0,27,27.0
26466,0.0,0.0,120,120.0
26503,35.615225,139.720297,44,44.0
26504,0.0,0.0,191,191.0
26536,50.077564,7.45609,22,22.0
26539,51.934783,8.88253,16,16.0
26613,52.35438,4.842846,17,17.0
26613,52.401689,4.891384,23,23.0
26613,52.45,4.833333,28,28.0
26641,1.35638,103.94456,16,16.0
26669,33.748995,-84.387982,54,54.0
26680,0.0,0.0,15,15.0
267,52.032809,-0.495285,125,125.0
267,52.95,0.5,11,11.0
26711,45.186104,9.146503,69,69.0
26711,45.195692,9.148687,53,53.0
26742,35.708119,139.942222,42,42.0
26748,35.359699,24.475806,12,12.0
26749,51.478222,-3.203694,10,10.0
26772,37.6,-0.983333,10,10.0
268,33.490434,-86.796728,82,82.0
26813,40.488215,-3.669392,142,142.0
26814,0.0,0.0,59,59.0
26815,0.0,0.0,34,34.0
26817,0.0,0.0,12,12.0
26883,27.909467,-82.787324,36,36.0
269,35.772701,-82.182314,24,24.0
269,35.839194,-82.213214,18,18.0
26948,52.95319,-2.641978,20,20.0
26948,53.033268,-3.068816,19,19.0
26948,53.066667,-2.516667,21,21.0
26964,43.195321,-70.874474,89,89.0
26967,43.071755,-70.762553,12,12.0
26969,43.873371,-70.2067,12,12.0
27053,-41.29341,174.775749,187,187.0
27067,1.362984,103.954353,12,12.0
27079,34.73348,135.500109,12,12.0
271,38.943847,-94.876351,42,42.0
27143,45.597427,-73.560011,1137,1137.0
27144,42.480404,-83.473824,91,91.0
27190,33.776442,-96.599696,97,97.0
27191,32.783056,-96.806667,39,39.0
272,3.15353,101.707,21,21.0
272,5.346092,100.368683,20,20.0
27243,0.0,0.0,98,98.0
27244,0.0,0.0,15,15.0
27250,0.0,0.0,880,880.0
27345,0.0,0.0,15,15.0
27534,0.0,0.0,169,169.0
27534,38.785519,-90.352724,21,21.0
27534,41.821035,-86.24718,217,217.0
27717,51.220617,6.768641,125,125.0
27723,0.0,0.0,10,10.0
279,35.662633,139.799483,14,14.0
279,35.671982,139.716607,17,17.0
27980,47.35,7.916667,19,19.0
27994,-33.424949,-70.585739,21,21.0
27997,28.40391,-16.333638,315,315.0
2805,37.354108,-121.955236,19,19.0
2805,37.36883,-122.03635,21,21.0
2805,37.471788,-122.221344,21,21.0
2805,37.485215,-122.236355,103,103.0
2805,37.562992,-122.325525,17,17.0
2805,37.774929,-122.419415,56,56.0
2806,0.0,0.0,25,25.0
2806,35.152549,139.119709,13,13.0
2806,35.154618,139.118152,78,78.0
2806,35.155014,139.117483,17,17.0
2806,35.605697,139.62637,83,83.0
2806,35.607332,139.666303,11,11.0
2806,35.658133,139.699137,15,15.0
2806,35.672152,139.765991,11,11.0
2807,-33.783369,151.120062,10,10.0
2807,-33.749703,151.040443,41,41.0
2807,-26.533333,153.1,10,10.0
2807,-26.480613,153.095633,10,10.0
2808,0.0,0.0,56,56.0
2808,35.627851,139.735131,10,10.0
2808,35.671299,139.720638,10,10.0
2808,35.679432,139.693824,10,10.0
2808,35.685,139.7514,42,42.0
2808,35.687877,139.721895,11,11.0
2808,35.689097,139.715439,24,24.0
2808,35.691147,139.704575,48,48.0
2808,35.692368,139.70471,17,17.0
2808,35.693434,139.765508,10,10.0
2808,35.696297,139.757398,10,10.0
2808,35.781558,139.721708,25,25.0
281,34.797318,139.039213,27,27.0
281,35.625672,139.884173,19,19.0
281,35.627111,139.887467,10,10.0
2810,33.770989,-84.296339,13,13.0
2810,33.809429,-84.144774,11,11.0
2810,33.815648,-84.365929,14,14.0
2810,33.815748,-84.366528,49,49.0
2810,33.918636,-84.210607,10,10.0
2810,33.919379,-84.197392,40,40.0
2810,33.91983,-84.198292,114,114.0
2810,33.931409,-84.22245,10,10.0
2811,0.0,0.0,468,468.0
2811,34.872736,136.966817,19,19.0
2811,34.891947,136.82548,11,11.0
2811,34.892659,136.937811,11,11.0
2811,34.903364,136.940755,10,10.0
2811,34.919072,136.961213,63,63.0
2811,34.927949,136.956121,11,11.0
2811,34.931982,136.958763,30,30.0
28114,51.45,-2.583333,601,601.0
28115,0.0,0.0,71,71.0
2812,0.0,0.0,578,578.0
2812,31.592154,130.553043,48,48.0
2812,32.801584,130.709529,11,11.0
2812,32.898093,131.012957,11,11.0
2812,33.792682,130.636681,50,50.0
2812,33.823254,130.72335,10,10.0
2812,33.823326,130.723303,17,17.0
2812,33.82356,130.720531,10,10.0
2812,33.833623,130.755282,35,35.0
2812,33.83704,130.734752,33,33.0
2812,33.853445,130.946902,12,12.0
2812,33.854025,130.721469,15,15.0
2812,33.880883,130.900813,28,28.0
2812,33.898001,130.927142,10,10.0
2812,33.933724,130.945078,13,13.0
2812,33.946117,130.961684,14,14.0
2812,33.946706,130.963715,38,38.0
2812,33.948524,130.964157,15,15.0
2812,33.948886,130.964292,14,14.0
2812,33.954448,130.942406,10,10.0
2812,33.958591,130.964615,13,13.0
2812,33.960811,130.967804,15,15.0
2812,34.999672,135.768834,11,11.0
2812,35.004009,135.769273,13,13.0
2813,39.036902,-95.70039,11,11.0
2813,39.042142,-95.724795,13,13.0
2813,39.047119,-95.675312,11,11.0
2813,39.048893,-95.731978,62,62.0
2813,39.049709,-95.73136,94,94.0
2813,39.050535,-95.668664,15,15.0
2813,39.050851,-95.74318,16,16.0
2813,39.051215,-95.727321,15,15.0
2813,39.05494,-95.675108,10,10.0
2813,39.054952,-95.715003,10,10.0
2813,39.055608,-95.768377,80,80.0
2813,39.057879,-95.724722,11,11.0
2814,35.548844,139.78407,15,15.0
2814,42.313795,140.976673,27,27.0
2814,42.316774,140.974402,52,52.0
2814,42.318009,140.974395,17,17.0
2814,42.78751,141.681536,29,29.0
28146,0.0,0.0,2100,2100.0
2815,35.532242,139.494155,15,15.0
28158,-33.883723,151.194663,19,19.0
2816,35.53133,139.436925,12,12.0
28177,42.6833,23.3167,30,30.0
2818,34.69187,135.507131,14,14.0
2818,34.696936,135.496406,13,13.0
2819,0.0,0.0,91,91.0
2819,35.144894,136.983001,15,15.0
2819,35.145163,136.982952,130,130.0
2819,35.145213,136.982893,14,14.0
2819,35.166468,136.941194,52,52.0
282,49.346152,7.255268,15,15.0
282,49.359346,7.774801,53,53.0
282,49.5,7.85,11,11.0
2820,0.0,0.0,131,131.0
2820,36.890806,-76.4277,15,15.0
2820,36.905321,-76.262166,295,295.0
2820,36.909948,-76.41852,13,13.0
2820,36.965171,-76.413356,136,136.0
28200,0.0,0.0,37,37.0
28201,34.147785,-118.144515,106,106.0
2821,38.260088,140.323403,28,28.0
28219,42.291707,-85.587229,73,73.0
2822,0.0,0.0,68,68.0
2822,35.386824,139.619514,97,97.0
2822,35.847681,139.66915,12,12.0
2822,35.872156,139.646196,99,99.0
2822,35.873532,139.647657,14,14.0
2822,35.877375,139.648317,19,19.0
2822,35.881127,139.653257,188,188.0
2823,0.0,0.0,23,23.0
2823,34.847899,136.540862,10,10.0
2823,35.045774,137.171418,82,82.0
2823,35.081337,137.16709,34,34.0
2824,34.052234,-118.243685,10,10.0
2824,36.041204,-115.172204,22,22.0
2824,36.069741,-115.155889,122,122.0
2824,36.071501,-115.134304,16,16.0
2824,36.08289,-115.167427,13,13.0
2824,36.097195,-115.146665,13,13.0
2825,0.0,0.0,181,181.0
2825,31.592154,130.553043,11,11.0
2825,35.605057,140.123306,95,95.0
2825,35.690708,139.778071,19,19.0
2825,35.875014,140.006561,56,56.0
2825,39.762146,-104.982483,37,37.0
2826,52.372797,4.889589,299,299.0
2829,0.0,0.0,49,49.0
2829,35.603082,139.509234,10,10.0
2829,35.610749,139.529566,43,43.0
2829,35.611752,139.528858,70,70.0
2829,35.614053,139.528979,197,197.0
2829,35.614187,139.52644,61,61.0
2829,35.614632,139.52825,44,44.0
2829,35.644333,139.631521,26,26.0
2829,35.645228,139.62821,19,19.0
2829,35.64592,139.628095,11,11.0
2829,35.64735,139.62408,34,34.0
2829,35.647362,139.623849,12,12.0
2829,35.647495,139.623389,13,13.0
2829,35.647733,139.644251,24,24.0
2829,35.64797,139.644356,17,17.0
2829,35.651316,139.636437,34,34.0
2829,35.670588,139.608969,10,10.0
283,0.0,0.0,13,13.0
283,27.90407,-82.726553,19,19.0
2830,36.052599,-95.790819,20,20.0
2830,36.112951,-95.78266,33,33.0
2830,36.133303,-95.924817,20,20.0
2832,0.0,0.0,12,12.0
2832,35.392972,139.528591,10,10.0
2832,35.394067,139.534796,10,10.0
2832,35.4,139.533333,15,15.0
2832,35.407768,139.596199,11,11.0
2833,41.220311,1.730788,10,10.0
2833,41.22338,1.713534,32,32.0
2833,41.22357,1.714452,33,33.0
2833,41.223574,1.714449,14,14.0
2833,41.223637,1.714638,10,10.0
2833,41.223924,1.725111,439,439.0
2833,41.387722,2.17055,107,107.0
2833,41.3906,2.1662,10,10.0
2833,41.627633,2.688904,12,12.0
2833,42.6,-5.566667,11,11.0
2835,28.579712,-81.324318,31,31.0
2835,39.298711,-76.616626,118,118.0
2836,0.0,0.0,131,131.0
2836,37.41605,-122.151801,15,15.0
2836,38.892091,-77.024055,30,30.0
2836,40.714269,-74.005973,15,15.0
2836,47.600287,-122.324577,13,13.0
2836,47.600463,-122.333229,23,23.0
2836,47.606145,-122.332875,20,20.0
2836,47.606173,-122.332979,12,12.0
2836,47.606209,-122.332071,108,108.0
2836,47.608747,-122.340707,11,11.0
2836,47.608748,-122.340707,58,58.0
2836,47.608812,-122.340143,16,16.0
2836,47.6089,-122.340904,21,21.0
2836,47.613606,-122.350846,13,13.0
2836,47.643793,-122.130311,28,28.0
2836,47.646104,-122.296701,15,15.0
2836,47.65474,-122.380168,29,29.0
2836,47.655247,-122.380002,14,14.0
2836,47.65604,-122.319783,14,14.0
2836,47.660332,-122.376262,18,18.0
2836,47.6612,-122.420382,25,25.0
2836,47.665657,-122.402771,17,17.0
2836,47.666406,-122.383174,16,16.0
2836,47.667504,-122.39837,158,158.0
2836,47.667505,-122.398371,21,21.0
2836,47.667631,-122.397187,21,21.0
2836,47.667634,-122.384747,17,17.0
2836,47.668477,-122.301181,15,15.0
2836,47.66886,-122.303884,18,18.0
2836,47.66894,-122.391342,12,12.0
2836,47.669611,-122.384749,15,15.0
2836,47.670196,-122.387509,12,12.0
2836,47.674539,-122.377382,11,11.0
2836,47.674563,-122.378905,16,16.0
2836,47.6826,-122.263665,16,16.0
2836,47.711073,-122.371393,34,34.0
2836,47.818587,-122.106664,10,10.0
2836,47.857149,-121.828533,10,10.0
2836,47.86621,-121.68142,41,41.0
2836,47.873702,-121.652692,10,10.0
28368,3.17933,101.74312,14,14.0
2838,42.101483,-72.589811,53,53.0
2839,33.687647,-117.953984,132,132.0
284,0.0,0.0,69,69.0
2840,0.0,0.0,18,18.0
2840,42.038239,-72.616262,11,11.0
2840,42.083515,-70.990344,46,46.0
2840,42.11337,-71.00938,550,550.0
2840,42.611969,-70.662066,10,10.0
2840,42.684243,-71.180115,41,41.0
2840,42.730586,-71.213255,14,14.0
2841,41.478038,-72.800003,24,24.0
2841,41.478167,-72.799944,81,81.0
2841,41.773026,-72.521395,15,15.0
2841,41.781389,-72.51067,41,41.0
2841,41.781389,-72.510669,74,74.0
2841,41.78543,-72.493133,17,17.0
2842,0.0,0.0,57,57.0
2842,11.55,104.916667,10,10.0
2842,16.166667,107.833333,25,25.0
2842,21.031695,105.848379,18,18.0
2842,35.575584,137.594691,12,12.0
2842,35.616098,139.564582,17,17.0
2842,35.616785,139.564067,11,11.0
2842,35.619092,139.567734,10,10.0
2842,35.619414,139.568075,38,38.0
2842,35.620015,139.568548,13,13.0
2842,35.620201,139.568749,34,34.0
2842,35.621031,139.569437,20,20.0
2842,35.625758,139.886865,11,11.0
2842,35.657776,139.699043,11,11.0
2842,35.684633,139.700356,11,11.0
2842,35.709659,139.58007,12,12.0
2842,35.716138,139.79561,11,11.0
2842,36.0,138.0,12,12.0
28431,-31.897114,115.757554,35,35.0
2845,47.617302,-122.193328,101,101.0
2845,47.628228,-122.3442,17,17.0
2845,47.710585,-122.188718,11,11.0
2845,47.805552,-122.207865,13,13.0
2845,47.807221,-122.207551,15,15.0
2845,47.816778,-122.201172,111,111.0
2846,0.0,0.0,94,94.0
2846,3.166667,101.7,210,210.0
28464,37.683936,-97.360439,12,12.0
28464,37.692472,-97.24602,24,24.0
28464,37.725496,-97.444484,10,10.0
2847,0.0,0.0,47,47.0
2847,41.38772,2.170548,11,11.0
2847,41.387722,2.17055,22,22.0
2847,41.620739,2.690464,12,12.0
2847,41.622525,2.690922,75,75.0
2847,41.62477,2.690212,20,20.0
2847,41.627633,2.688904,50,50.0
2848,38.890316,-94.85826,27,27.0
2848,39.03104,-94.694712,22,22.0
2850,0.0,0.0,34,34.0
2850,1.29598,103.85256,32,32.0
2850,24.0,121.0,16,16.0
2850,25.120168,121.50127,12,12.0
2850,33.499621,126.531188,20,20.0
2850,35.326111,139.403889,59,59.0
2850,35.335487,139.398458,31,31.0
2850,35.337335,139.398314,11,11.0
2850,35.337345,139.39876,27,27.0
2850,35.652657,139.744374,34,34.0
2850,37.5136,127.036,11,11.0
2851,0.0,0.0,154,154.0
2851,40.812045,-74.12431,114,114.0
2851,40.944543,-74.075419,89,89.0
2851,40.979899,-74.120758,41,41.0
28518,37.785021,-122.405062,11,11.0
28518,38.449543,-77.403415,11,11.0
28518,38.47091,-77.374653,38,38.0
28518,38.526623,-77.291647,29,29.0
28518,47.313802,-122.301424,14,14.0
28519,40.768697,-73.991818,19,19.0
2853,0.0,0.0,51,51.0
2853,54.944118,-1.536124,167,167.0
2853,54.961756,-1.601571,10,10.0
28531,40.773819,-73.981018,53,53.0
